DATE_ID,ORDER_DATE,SHIP_DATE,YEAR,DAY_NAME,DELIVERY_DAYS,SHIPPING_COST
32564,2013-11-01,2013-11-05,2013,Friday,4 days,3.78
32565,2014-06-05,2014-06-12,2014,Thursday,7 days,3.778
32566,2014-09-18,2014-09-24,2014,Thursday,6 days,3.777
32567,2014-06-13,2014-06-18,2014,Friday,5 days,3.77
32568,2012-04-28,2012-05-02,2012,Saturday,4 days,10.56
32569,2014-04-30,2014-05-02,2014,Wednesday,2 days,3.77
32570,2013-04-12,2013-04-15,2013,Friday,3 days,3.77
32571,2014-09-18,2014-09-23,2014,Thursday,5 days,9.78
32572,2014-10-30,2014-11-04,2014,Thursday,5 days,3.77
32573,2013-12-04,2013-12-09,2013,Wednesday,5 days,3.77
32574,2012-07-10,2012-07-14,2012,Tuesday,4 days,8.53
32575,2015-08-04,2015-08-09,2015,Tuesday,5 days,3.77
32576,2013-04-13,2013-04-16,2013,Saturday,3 days,3.77
32577,2013-03-20,2013-03-25,2013,Wednesday,5 days,3.77
32578,2014-08-23,2014-08-27,2014,Saturday,4 days,3.77
32579,2014-10-22,2014-10-29,2014,Wednesday,7 days,3.77
32580,2013-11-23,2013-11-29,2013,Saturday,6 days,3.77
32581,2014-06-07,2014-06-11,2014,Saturday,4 days,3.64
32582,2015-06-18,2015-06-23,2015,Thursday,5 days,3.64
32583,2015-03-28,2015-03-30,2015,Saturday,2 days,39.04
32584,2014-01-01,2014-01-05,2014,Wednesday,4 days,3.64
32585,2014-08-02,2014-08-06,2014,Saturday,4 days,3.64
32586,2015-03-28,2015-03-30,2015,Saturday,2 days,34.27
32587,2015-03-28,2015-03-30,2015,Saturday,2 days,18.99
32588,2015-02-13,2015-02-18,2015,Friday,5 days,3.64
32589,2012-11-20,2012-11-26,2012,Tuesday,6 days,3.64
32590,2013-05-03,2013-05-06,2013,Friday,3 days,18.93
32591,2013-05-03,2013-05-06,2013,Friday,3 days,17.15
32592,2014-11-01,2014-11-05,2014,Saturday,4 days,3.64
32593,2013-09-05,2013-09-10,2013,Thursday,5 days,3.64
32594,2015-10-18,2015-10-23,2015,Sunday,5 days,3.64
32595,2014-02-28,2014-03-03,2014,Friday,3 days,3.64
32596,2014-03-07,2014-03-13,2014,Friday,6 days,14.22
32597,2012-09-27,2012-09-29,2012,Thursday,2 days,3.64
32598,2014-03-21,2014-03-26,2014,Friday,5 days,3.638
32599,2012-06-12,2012-06-18,2012,Tuesday,6 days,3.634
32600,2015-03-27,2015-04-01,2015,Friday,5 days,3.632
32601,2014-06-05,2014-06-12,2014,Thursday,7 days,3.631
32602,2014-06-25,2014-06-27,2014,Wednesday,2 days,3.63
32603,2015-08-15,2015-08-21,2015,Saturday,6 days,3.63
32604,2014-10-23,2014-10-28,2014,Thursday,5 days,3.63
32605,2013-05-25,2013-05-29,2013,Saturday,4 days,3.63
32606,2012-12-27,2012-12-29,2012,Thursday,2 days,3.63
32607,2014-01-16,2014-01-22,2014,Thursday,6 days,3.63
32608,2013-02-06,2013-02-11,2013,Wednesday,5 days,3.63
32609,2012-07-15,2012-07-18,2012,Sunday,3 days,4.08
32610,2014-08-27,2014-09-01,2014,Wednesday,5 days,19.71
32611,2013-09-19,2013-09-25,2013,Thursday,6 days,4.08
32612,2015-11-04,2015-11-06,2015,Wednesday,2 days,4.08
32613,2013-11-15,2013-11-18,2013,Friday,3 days,4.08
32614,2014-10-01,2014-10-06,2014,Wednesday,5 days,4.08
32615,2015-05-02,2015-05-09,2015,Saturday,7 days,4.073
32616,2012-06-10,2012-06-14,2012,Sunday,4 days,4.07
32617,2012-12-09,2012-12-15,2012,Sunday,6 days,4.07
32618,2015-09-29,2015-10-03,2015,Tuesday,4 days,4.07
32619,2015-11-17,2015-11-23,2015,Tuesday,6 days,4.07
32620,2013-09-13,2013-09-15,2013,Friday,2 days,16.95
32621,2014-01-28,2014-02-03,2014,Tuesday,6 days,4.07
32622,2015-03-17,2015-03-22,2015,Tuesday,5 days,14.92
32623,2015-06-14,2015-06-18,2015,Sunday,4 days,4.07
32624,2013-08-02,2013-08-04,2013,Friday,2 days,4.07
32625,2014-06-25,2014-06-30,2014,Wednesday,5 days,4.07
32626,2014-08-07,2014-08-11,2014,Thursday,4 days,4.07
32627,2014-11-25,2014-12-01,2014,Tuesday,6 days,4.07
32628,2014-09-12,2014-09-17,2014,Friday,5 days,4.07
32629,2012-03-03,2012-03-08,2012,Saturday,5 days,4.07
32630,2012-06-26,2012-06-30,2012,Tuesday,4 days,4.07
32631,2014-05-01,2014-05-05,2014,Thursday,4 days,10.62
32632,2015-08-03,2015-08-07,2015,Monday,4 days,4.07
32633,2012-08-25,2012-08-29,2012,Saturday,4 days,4.07
32634,2015-11-16,2015-11-18,2015,Monday,2 days,4.07
32635,2013-12-25,2013-12-30,2013,Wednesday,5 days,4.069
32636,2012-09-26,2012-09-30,2012,Wednesday,4 days,4.069
32637,2012-09-27,2012-10-01,2012,Thursday,4 days,4.068
32638,2014-02-20,2014-02-26,2014,Thursday,6 days,3.92
32639,2013-10-26,2013-11-01,2013,Saturday,6 days,10.49
32640,2012-03-20,2012-03-24,2012,Tuesday,4 days,10.24
32641,2013-10-26,2013-11-01,2013,Saturday,6 days,8.87
32642,2015-02-18,2015-02-24,2015,Wednesday,6 days,3.92
32643,2014-08-23,2014-08-28,2014,Saturday,5 days,3.92
32644,2012-12-16,2012-12-21,2012,Sunday,5 days,3.92
32645,2012-12-11,2012-12-15,2012,Tuesday,4 days,3.92
32646,2014-07-13,2014-07-20,2014,Sunday,7 days,8.21
32647,2012-06-09,2012-06-14,2012,Saturday,5 days,3.92
32648,2015-09-13,2015-09-19,2015,Sunday,6 days,3.92
32649,2012-12-23,2012-12-25,2012,Sunday,2 days,3.92
32650,2012-06-02,2012-06-07,2012,Saturday,5 days,3.92
32651,2015-12-27,2015-12-31,2015,Sunday,4 days,3.92
32652,2014-09-06,2014-09-11,2014,Saturday,5 days,3.92
32653,2013-05-23,2013-05-27,2013,Thursday,4 days,7.42
32654,2012-11-14,2012-11-19,2012,Wednesday,5 days,3.92
32655,2014-06-14,2014-06-18,2014,Saturday,4 days,3.92
32656,2015-05-11,2015-05-16,2015,Monday,5 days,3.919
32657,2014-10-08,2014-10-11,2014,Wednesday,3 days,3.917
32658,2014-04-18,2014-04-22,2014,Friday,4 days,3.915
32659,2014-02-09,2014-02-13,2014,Sunday,4 days,3.914
32660,2012-04-01,2012-04-05,2012,Sunday,4 days,3.912
32661,2015-09-11,2015-09-15,2015,Friday,4 days,3.911
32662,2015-12-01,2015-12-06,2015,Tuesday,5 days,3.911
32663,2012-08-30,2012-09-02,2012,Thursday,3 days,3.91
32664,2015-12-17,2015-12-22,2015,Thursday,5 days,3.91
32665,2015-04-30,2015-05-04,2015,Thursday,4 days,3.91
32666,2015-08-27,2015-08-31,2015,Thursday,4 days,3.77
32667,2014-01-29,2014-01-30,2014,Wednesday,1 days,3.77
32668,2014-09-25,2014-09-27,2014,Thursday,2 days,5.31
32669,2014-09-16,2014-09-18,2014,Tuesday,2 days,3.77
32670,2015-10-08,2015-10-12,2015,Thursday,4 days,3.77
32671,2012-08-30,2012-09-03,2012,Thursday,4 days,3.77
32672,2012-12-18,2012-12-21,2012,Tuesday,3 days,3.77
32673,2012-03-02,2012-03-05,2012,Friday,3 days,3.77
32674,2013-06-26,2013-06-29,2013,Wednesday,3 days,4.35
32675,2014-09-25,2014-09-27,2014,Thursday,2 days,2.92
32676,2013-06-18,2013-06-20,2013,Tuesday,2 days,3.77
32677,2012-03-30,2012-04-03,2012,Friday,4 days,3.77
32678,2012-04-27,2012-05-01,2012,Friday,4 days,3.766
32679,2013-10-30,2013-11-05,2013,Wednesday,6 days,3.76
32680,2012-09-26,2012-09-30,2012,Wednesday,4 days,3.76
32681,2015-11-11,2015-11-15,2015,Wednesday,4 days,3.76
32682,2013-05-04,2013-05-05,2013,Saturday,1 days,2.34
32683,2015-07-10,2015-07-13,2015,Friday,3 days,3.76
32684,2015-10-28,2015-10-28,2015,Wednesday,0 days,3.76
32685,2012-02-04,2012-02-08,2012,Saturday,4 days,3.76
32686,2015-12-23,2015-12-29,2015,Wednesday,6 days,3.76
32687,2014-03-21,2014-03-23,2014,Friday,2 days,3.76
32688,2014-12-24,2014-12-27,2014,Wednesday,3 days,2.13
32689,2012-06-02,2012-06-04,2012,Saturday,2 days,3.76
32690,2015-09-03,2015-09-07,2015,Thursday,4 days,3.76
32691,2012-07-10,2012-07-14,2012,Tuesday,4 days,1.86
32692,2015-07-30,2015-08-04,2015,Thursday,5 days,1.68
32693,2014-08-05,2014-08-07,2014,Tuesday,2 days,3.76
32694,2015-08-12,2015-08-14,2015,Wednesday,2 days,3.63
32695,2013-11-13,2013-11-16,2013,Wednesday,3 days,3.63
32696,2013-06-11,2013-06-15,2013,Tuesday,4 days,3.63
32697,2015-12-04,2015-12-07,2015,Friday,3 days,11.91
32698,2015-07-10,2015-07-13,2015,Friday,3 days,3.63
32699,2014-03-01,2014-03-05,2014,Saturday,4 days,10.68
32700,2015-05-27,2015-06-02,2015,Wednesday,6 days,3.63
32701,2014-04-01,2014-04-07,2014,Tuesday,6 days,3.63
32702,2015-12-01,2015-12-05,2015,Tuesday,4 days,3.63
32703,2013-11-13,2013-11-17,2013,Wednesday,4 days,10.35
32704,2015-09-24,2015-09-29,2015,Thursday,5 days,7.83
32705,2013-11-13,2013-11-17,2013,Wednesday,4 days,6.22
32706,2015-09-11,2015-09-11,2015,Friday,0 days,3.63
32707,2015-09-03,2015-09-09,2015,Thursday,6 days,3.63
32708,2015-12-04,2015-12-07,2015,Friday,3 days,5.84
32709,2014-07-06,2014-07-08,2014,Sunday,2 days,3.63
32710,2015-12-05,2015-12-11,2015,Saturday,6 days,3.63
32711,2013-10-05,2013-10-07,2013,Saturday,2 days,3.63
32712,2014-06-18,2014-06-23,2014,Wednesday,5 days,3.63
32713,2015-08-02,2015-08-07,2015,Sunday,5 days,3.63
32714,2013-11-14,2013-11-19,2013,Thursday,5 days,3.63
32715,2015-04-10,2015-04-16,2015,Friday,6 days,3.63
32716,2015-12-04,2015-12-07,2015,Friday,3 days,4.19
32717,2013-07-05,2013-07-07,2013,Friday,2 days,3.63
32718,2012-07-06,2012-07-08,2012,Friday,2 days,3.629
32719,2014-07-08,2014-07-08,2014,Tuesday,0 days,3.629
32720,2015-02-10,2015-02-14,2015,Tuesday,4 days,3.624
32721,2015-08-13,2015-08-20,2015,Thursday,7 days,3.622
32722,2012-03-07,2012-03-10,2012,Wednesday,3 days,4.067
32723,2014-03-26,2014-04-01,2014,Wednesday,6 days,4.066
32724,2013-11-29,2013-12-05,2013,Friday,6 days,4.066
32725,2015-12-26,2015-12-26,2015,Saturday,0 days,4.066
32726,2013-11-08,2013-11-13,2013,Friday,5 days,4.065
32727,2012-09-08,2012-09-10,2012,Saturday,2 days,4.064
32728,2014-09-27,2014-10-04,2014,Saturday,7 days,4.062
32729,2014-07-24,2014-07-28,2014,Thursday,4 days,4.062
32730,2015-10-17,2015-10-21,2015,Saturday,4 days,4.061
32731,2013-06-13,2013-06-17,2013,Thursday,4 days,4.06
32732,2015-12-08,2015-12-14,2015,Tuesday,6 days,4.06
32733,2012-10-06,2012-10-11,2012,Saturday,5 days,4.06
32734,2013-10-09,2013-10-13,2013,Wednesday,4 days,4.06
32735,2015-03-17,2015-03-22,2015,Tuesday,5 days,9.45
32736,2015-09-16,2015-09-21,2015,Wednesday,5 days,4.06
32737,2015-11-08,2015-11-12,2015,Sunday,4 days,4.06
32738,2015-09-24,2015-09-28,2015,Thursday,4 days,4.06
32739,2014-10-29,2014-11-04,2014,Wednesday,6 days,4.06
32740,2013-11-29,2013-12-04,2013,Friday,5 days,4.06
32741,2014-06-10,2014-06-17,2014,Tuesday,7 days,4.06
32742,2015-12-31,2016-01-07,2015,Thursday,7 days,4.06
32743,2015-09-26,2015-09-30,2015,Saturday,4 days,4.06
32744,2013-03-29,2013-04-02,2013,Friday,4 days,4.06
32745,2013-09-13,2013-09-15,2013,Friday,2 days,7.8
32746,2015-08-14,2015-08-20,2015,Friday,6 days,4.06
32747,2014-06-22,2014-06-26,2014,Sunday,4 days,4.06
32748,2014-12-20,2014-12-25,2014,Saturday,5 days,4.06
32749,2012-12-30,2013-01-01,2012,Sunday,2 days,4.06
32750,2015-12-19,2015-12-23,2015,Saturday,4 days,3.91
32751,2012-05-16,2012-05-22,2012,Wednesday,6 days,3.91
32752,2012-01-08,2012-01-14,2012,Sunday,6 days,3.91
32753,2015-12-03,2015-12-06,2015,Thursday,3 days,3.91
32754,2015-03-31,2015-04-04,2015,Tuesday,4 days,3.91
32755,2015-08-04,2015-08-10,2015,Tuesday,6 days,3.91
32756,2014-09-30,2014-10-06,2014,Tuesday,6 days,3.91
32757,2013-02-15,2013-02-19,2013,Friday,4 days,3.91
32758,2013-10-17,2013-10-22,2013,Thursday,5 days,3.91
32759,2012-03-20,2012-03-24,2012,Tuesday,4 days,7.22
32760,2013-02-05,2013-02-08,2013,Tuesday,3 days,3.91
32761,2015-02-10,2015-02-13,2015,Tuesday,3 days,3.91
32762,2012-10-03,2012-10-10,2012,Wednesday,7 days,3.91
32763,2012-12-06,2012-12-07,2012,Thursday,1 days,3.91
32764,2015-09-04,2015-09-05,2015,Friday,1 days,3.91
32765,2014-06-27,2014-07-01,2014,Friday,4 days,3.91
32766,2015-06-16,2015-06-20,2015,Tuesday,4 days,5.31
32767,2015-09-11,2015-09-14,2015,Friday,3 days,3.91
32768,2013-03-30,2013-04-03,2013,Saturday,4 days,3.91
32769,2012-07-08,2012-07-10,2012,Sunday,2 days,4.86
32770,2012-03-20,2012-03-24,2012,Tuesday,4 days,1.35
32771,2013-10-26,2013-11-01,2013,Saturday,6 days,1.35
32772,2015-09-08,2015-09-14,2015,Tuesday,6 days,3.907
32773,2013-09-07,2013-09-13,2013,Saturday,6 days,3.903
32774,2015-06-20,2015-06-27,2015,Saturday,7 days,3.901
32775,2015-12-15,2015-12-19,2015,Tuesday,4 days,3.9
32776,2012-03-20,2012-03-24,2012,Tuesday,4 days,1.2
32777,2012-10-03,2012-10-04,2012,Wednesday,1 days,3.9
32778,2013-06-07,2013-06-11,2013,Friday,4 days,3.76
32779,2015-12-30,2016-01-01,2015,Wednesday,2 days,3.76
32780,2013-06-15,2013-06-19,2013,Saturday,4 days,3.76
32781,2014-08-23,2014-08-27,2014,Saturday,4 days,3.76
32782,2014-02-22,2014-02-28,2014,Saturday,6 days,3.76
32783,2012-03-07,2012-03-12,2012,Wednesday,5 days,3.76
32784,2015-03-13,2015-03-17,2015,Friday,4 days,3.76
32785,2013-07-24,2013-07-28,2013,Wednesday,4 days,3.76
32786,2015-12-18,2015-12-20,2015,Friday,2 days,3.76
32787,2013-06-05,2013-06-09,2013,Wednesday,4 days,3.755
32788,2014-10-17,2014-10-19,2014,Friday,2 days,3.754
32789,2013-10-24,2013-10-29,2013,Thursday,5 days,3.75
32790,2014-02-28,2014-03-07,2014,Friday,7 days,3.75
32791,2014-06-27,2014-07-01,2014,Friday,4 days,3.75
32792,2014-06-17,2014-06-21,2014,Tuesday,4 days,3.75
32793,2014-12-24,2014-12-27,2014,Wednesday,3 days,1.21
32794,2013-10-10,2013-10-15,2013,Thursday,5 days,3.75
32795,2012-07-04,2012-07-08,2012,Wednesday,4 days,3.75
32796,2014-10-05,2014-10-09,2014,Sunday,4 days,3.75
32797,2013-09-10,2013-09-15,2013,Tuesday,5 days,3.75
32798,2012-11-01,2012-11-05,2012,Thursday,4 days,3.75
32799,2014-01-21,2014-01-26,2014,Tuesday,5 days,3.75
32800,2014-05-15,2014-05-19,2014,Thursday,4 days,3.75
32801,2013-06-13,2013-06-18,2013,Thursday,5 days,3.75
32802,2015-07-30,2015-08-04,2015,Thursday,5 days,1.14
32803,2015-06-04,2015-06-07,2015,Thursday,3 days,3.75
32804,2015-10-30,2015-11-04,2015,Friday,5 days,3.75
32805,2013-05-25,2013-06-01,2013,Saturday,7 days,3.75
32806,2012-11-06,2012-11-10,2012,Tuesday,4 days,3.621
32807,2014-08-16,2014-08-22,2014,Saturday,6 days,3.621
32808,2015-12-19,2015-12-23,2015,Saturday,4 days,3.62
32809,2014-03-07,2014-03-13,2014,Friday,6 days,3.86
32810,2012-12-06,2012-12-10,2012,Thursday,4 days,3.62
32811,2014-08-12,2014-08-12,2014,Tuesday,0 days,3.62
32812,2013-09-10,2013-09-11,2013,Tuesday,1 days,3.62
32813,2014-09-25,2014-09-30,2014,Thursday,5 days,3.62
32814,2015-12-04,2015-12-07,2015,Friday,3 days,3.39
32815,2015-03-21,2015-03-26,2015,Saturday,5 days,3.62
32816,2012-09-06,2012-09-06,2012,Thursday,0 days,3.62
32817,2013-03-02,2013-03-04,2013,Saturday,2 days,3.62
32818,2014-08-23,2014-08-27,2014,Saturday,4 days,3.62
32819,2015-08-11,2015-08-17,2015,Tuesday,6 days,3.62
32820,2015-05-02,2015-05-06,2015,Saturday,4 days,3.62
32821,2013-06-15,2013-06-21,2013,Saturday,6 days,3.62
32822,2013-10-05,2013-10-07,2013,Saturday,2 days,3.62
32823,2013-08-03,2013-08-08,2013,Saturday,5 days,3.62
32824,2014-12-11,2014-12-18,2014,Thursday,7 days,3.62
32825,2015-03-21,2015-03-24,2015,Saturday,3 days,3.62
32826,2015-09-24,2015-09-29,2015,Thursday,5 days,2.88
32827,2012-01-06,2012-01-13,2012,Friday,7 days,3.62
32828,2014-03-30,2014-04-04,2014,Sunday,5 days,3.62
32829,2013-05-09,2013-05-16,2013,Thursday,7 days,3.62
32830,2015-01-22,2015-01-27,2015,Thursday,5 days,3.62
32831,2015-02-06,2015-02-11,2015,Friday,5 days,3.62
32832,2014-06-01,2014-06-05,2014,Sunday,4 days,3.62
32833,2012-04-10,2012-04-12,2012,Tuesday,2 days,3.62
32834,2014-06-28,2014-07-04,2014,Saturday,6 days,4.06
32835,2012-12-27,2013-01-03,2012,Thursday,7 days,4.06
32836,2012-10-04,2012-10-09,2012,Thursday,5 days,4.06
32837,2014-07-09,2014-07-11,2014,Wednesday,2 days,4.059
32838,2014-01-08,2014-01-13,2014,Wednesday,5 days,4.055
32839,2013-11-13,2013-11-13,2013,Wednesday,0 days,4.054
32840,2014-04-07,2014-04-11,2014,Monday,4 days,4.054
32841,2014-11-02,2014-11-06,2014,Sunday,4 days,4.05
32842,2013-09-05,2013-09-09,2013,Thursday,4 days,4.05
32843,2015-03-03,2015-03-09,2015,Tuesday,6 days,3.67
32844,2014-06-13,2014-06-17,2014,Friday,4 days,4.05
32845,2015-04-09,2015-04-13,2015,Thursday,4 days,4.05
32846,2014-05-07,2014-05-12,2014,Wednesday,5 days,4.05
32847,2015-03-17,2015-03-22,2015,Tuesday,5 days,2.27
32848,2013-09-18,2013-09-23,2013,Wednesday,5 days,89.06
32849,2015-09-23,2015-09-23,2015,Wednesday,0 days,4.05
32850,2013-09-18,2013-09-23,2013,Wednesday,5 days,75.9
32851,2015-12-18,2015-12-23,2015,Friday,5 days,4.05
32852,2015-08-12,2015-08-16,2015,Wednesday,4 days,4.05
32853,2015-12-18,2015-12-23,2015,Friday,5 days,4.05
32854,2015-11-19,2015-11-19,2015,Thursday,0 days,4.05
32855,2015-06-10,2015-06-16,2015,Wednesday,6 days,4.05
32856,2012-12-07,2012-12-12,2012,Friday,5 days,4.05
32857,2013-03-29,2013-04-04,2013,Friday,6 days,4.05
32858,2015-02-08,2015-02-13,2015,Sunday,5 days,4.05
32859,2015-09-18,2015-09-23,2015,Friday,5 days,4.05
32860,2015-10-03,2015-10-06,2015,Saturday,3 days,4.05
32861,2014-10-29,2014-11-05,2014,Wednesday,7 days,4.05
32862,2015-01-29,2015-01-29,2015,Thursday,0 days,4.05
32863,2013-12-07,2013-12-07,2013,Saturday,0 days,1.2
32864,2012-05-15,2012-05-19,2012,Tuesday,4 days,3.9
32865,2015-06-21,2015-06-23,2015,Sunday,2 days,3.9
32866,2014-06-26,2014-07-01,2014,Thursday,5 days,3.9
32867,2014-04-25,2014-04-29,2014,Friday,4 days,3.9
32868,2012-10-17,2012-10-21,2012,Wednesday,4 days,3.9
32869,2015-08-29,2015-09-04,2015,Saturday,6 days,98.35
32870,2013-05-14,2013-05-20,2013,Tuesday,6 days,3.9
32871,2015-03-26,2015-03-31,2015,Thursday,5 days,3.9
32872,2013-11-15,2013-11-15,2013,Friday,0 days,3.9
32873,2015-11-27,2015-12-02,2015,Friday,5 days,3.9
32874,2015-09-18,2015-09-21,2015,Friday,3 days,3.9
32875,2012-12-29,2013-01-02,2012,Saturday,4 days,3.9
32876,2015-06-09,2015-06-13,2015,Tuesday,4 days,3.9
32877,2012-11-21,2012-11-28,2012,Wednesday,7 days,3.9
32878,2012-03-15,2012-03-20,2012,Thursday,5 days,60.17
32879,2014-08-14,2014-08-19,2014,Thursday,5 days,3.9
32880,2012-02-29,2012-03-04,2012,Wednesday,4 days,3.9
32881,2015-09-14,2015-09-20,2015,Monday,6 days,3.9
32882,2015-08-14,2015-08-20,2015,Friday,6 days,3.9
32883,2012-11-10,2012-11-16,2012,Saturday,6 days,29.05
32884,2015-11-06,2015-11-11,2015,Friday,5 days,3.9
32885,2012-02-10,2012-02-14,2012,Friday,4 days,3.9
32886,2014-08-07,2014-08-11,2014,Thursday,4 days,3.9
32887,2015-09-26,2015-09-30,2015,Saturday,4 days,3.9
32888,2015-01-02,2015-01-08,2015,Friday,6 days,3.899
32889,2014-06-24,2014-06-28,2014,Tuesday,4 days,3.897
32890,2014-10-29,2014-11-02,2014,Wednesday,4 days,3.895
32891,2015-02-17,2015-02-22,2015,Tuesday,5 days,3.75
32892,2014-10-07,2014-10-08,2014,Tuesday,1 days,199.5
32893,2014-12-24,2014-12-29,2014,Wednesday,5 days,3.75
32894,2015-08-01,2015-08-05,2015,Saturday,4 days,63.11
32895,2012-10-16,2012-10-23,2012,Tuesday,7 days,3.748
32896,2015-10-23,2015-10-28,2015,Friday,5 days,3.746
32897,2013-07-26,2013-08-01,2013,Friday,6 days,3.744
32898,2014-10-01,2014-10-05,2014,Wednesday,4 days,3.74
32899,2014-12-02,2014-12-02,2014,Tuesday,0 days,63.07
32900,2014-11-05,2014-11-10,2014,Wednesday,5 days,3.74
32901,2015-08-27,2015-09-01,2015,Thursday,5 days,3.74
32902,2015-10-13,2015-10-17,2015,Tuesday,4 days,3.74
32903,2012-12-12,2012-12-12,2012,Wednesday,0 days,3.74
32904,2013-02-14,2013-02-17,2013,Thursday,3 days,3.74
32905,2015-03-24,2015-03-26,2015,Tuesday,2 days,3.74
32906,2015-05-10,2015-05-12,2015,Sunday,2 days,58.79
32907,2013-06-04,2013-06-08,2013,Tuesday,4 days,3.74
32908,2012-06-18,2012-06-23,2012,Monday,5 days,3.74
32909,2015-01-13,2015-01-18,2015,Tuesday,5 days,3.74
32910,2014-11-12,2014-11-16,2014,Wednesday,4 days,50.61
32911,2015-08-11,2015-08-17,2015,Tuesday,6 days,3.74
32912,2013-11-20,2013-11-23,2013,Wednesday,3 days,3.74
32913,2015-10-11,2015-10-15,2015,Sunday,4 days,3.74
32914,2013-08-24,2013-08-28,2013,Saturday,4 days,3.74
32915,2015-05-10,2015-05-12,2015,Sunday,2 days,38.51
32916,2012-01-20,2012-01-24,2012,Friday,4 days,3.74
32917,2015-08-05,2015-08-12,2015,Wednesday,7 days,3.74
32918,2014-06-14,2014-06-18,2014,Saturday,4 days,3.62
32919,2014-11-07,2014-11-11,2014,Friday,4 days,3.62
32920,2014-10-16,2014-10-19,2014,Thursday,3 days,3.619
32921,2015-10-22,2015-10-26,2015,Thursday,4 days,3.618
32922,2012-12-22,2012-12-26,2012,Saturday,4 days,3.616
32923,2013-09-05,2013-09-11,2013,Thursday,6 days,3.616
32924,2014-12-06,2014-12-11,2014,Saturday,5 days,3.616
32925,2012-01-14,2012-01-20,2012,Saturday,6 days,3.614
32926,2013-09-27,2013-10-03,2013,Friday,6 days,3.614
32927,2014-09-05,2014-09-12,2014,Friday,7 days,3.612
32928,2015-03-14,2015-03-20,2015,Saturday,6 days,3.612
32929,2012-12-27,2012-12-29,2012,Thursday,2 days,3.612
32930,2015-10-28,2015-10-31,2015,Wednesday,3 days,3.611
32931,2015-12-01,2015-12-07,2015,Tuesday,6 days,3.61
32932,2012-01-23,2012-01-23,2012,Monday,0 days,3.61
32933,2015-03-28,2015-03-30,2015,Saturday,2 days,2.5
32934,2015-03-28,2015-03-30,2015,Saturday,2 days,2.32
32935,2013-11-22,2013-11-27,2013,Friday,5 days,3.61
32936,2013-09-02,2013-09-04,2013,Monday,2 days,3.61
32937,2013-08-29,2013-08-31,2013,Thursday,2 days,3.61
32938,2015-06-17,2015-06-22,2015,Wednesday,5 days,3.61
32939,2013-05-03,2013-05-06,2013,Friday,3 days,2.23
32940,2015-12-25,2016-01-01,2015,Friday,7 days,3.61
32941,2012-12-05,2012-12-09,2012,Wednesday,4 days,3.61
32942,2015-12-04,2015-12-07,2015,Friday,3 days,2.18
32943,2015-10-06,2015-10-08,2015,Tuesday,2 days,3.61
32944,2013-11-13,2013-11-17,2013,Wednesday,4 days,1.98
32945,2015-09-24,2015-09-29,2015,Thursday,5 days,1.98
32946,2015-04-24,2015-04-29,2015,Friday,5 days,4.05
32947,2013-09-13,2013-09-18,2013,Friday,5 days,4.048
32948,2013-02-16,2013-02-21,2013,Saturday,5 days,4.046
32949,2014-09-21,2014-09-27,2014,Sunday,6 days,4.042
32950,2013-06-21,2013-06-24,2013,Friday,3 days,4.041
32951,2014-08-22,2014-08-26,2014,Friday,4 days,4.04
32952,2014-06-11,2014-06-16,2014,Wednesday,5 days,4.04
32953,2015-10-22,2015-10-25,2015,Thursday,3 days,4.04
32954,2015-12-09,2015-12-13,2015,Wednesday,4 days,4.04
32955,2013-11-07,2013-11-09,2013,Thursday,2 days,4.04
32956,2014-02-16,2014-02-23,2014,Sunday,7 days,4.04
32957,2013-04-05,2013-04-10,2013,Friday,5 days,4.04
32958,2012-12-19,2012-12-24,2012,Wednesday,5 days,4.04
32959,2013-09-18,2013-09-23,2013,Wednesday,5 days,58.06
32960,2013-09-07,2013-09-11,2013,Saturday,4 days,4.04
32961,2015-07-28,2015-07-31,2015,Tuesday,3 days,4.04
32962,2015-06-10,2015-06-16,2015,Wednesday,6 days,4.04
32963,2012-10-31,2012-11-04,2012,Wednesday,4 days,56.8
32964,2014-04-30,2014-05-03,2014,Wednesday,3 days,4.04
32965,2012-11-21,2012-11-23,2012,Wednesday,2 days,4.04
32966,2014-12-04,2014-12-09,2014,Thursday,5 days,4.04
32967,2013-06-06,2013-06-11,2013,Thursday,5 days,4.04
32968,2014-10-16,2014-10-18,2014,Thursday,2 days,4.04
32969,2015-09-12,2015-09-14,2015,Saturday,2 days,30.67
32970,2012-09-27,2012-10-02,2012,Thursday,5 days,4.04
32971,2015-09-11,2015-09-14,2015,Friday,3 days,21.9
32972,2014-01-04,2014-01-06,2014,Saturday,2 days,4.04
32973,2014-07-30,2014-08-03,2014,Wednesday,4 days,4.04
32974,2014-11-18,2014-11-23,2014,Tuesday,5 days,3.894
32975,2012-02-26,2012-03-01,2012,Sunday,4 days,3.894
32976,2015-09-12,2015-09-17,2015,Saturday,5 days,3.892
32977,2015-12-09,2015-12-15,2015,Wednesday,6 days,3.89
32978,2014-11-22,2014-11-29,2014,Saturday,7 days,3.89
32979,2015-11-07,2015-11-11,2015,Saturday,4 days,3.89
32980,2015-07-23,2015-07-27,2015,Thursday,4 days,3.89
32981,2014-07-16,2014-07-20,2014,Wednesday,4 days,3.89
32982,2014-05-17,2014-05-22,2014,Saturday,5 days,3.89
