PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,ORDER_PRIORITY,BEST_SELLING,QUANTITY,SHIP_MODE
TEC-PH-5356,"Nokia Smart Phone, with Caller ID",Technology,Phones,Medium,89,1,Standard Class
FUR-CH-5449,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,Low,82,2,Standard Class
FUR-FU-3955,"Deflect-O Stacking Tray, Black",Furniture,Furnishings,High,36,4,Standard Class
OFF-ST-4079,"Eldon Lockers, Industrial",Office Supplies,Storage,Medium,86,2,Standard Class
OFF-PA-6084,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,Medium,11,3,Standard Class
FUR-FU-3928,"Deflect-O Clock, Black",Furniture,Furnishings,Medium,88,8,First Class
OFF-AR-5300,Newell 322,Office Supplies,Art,Medium,8,3,Standard Class
OFF-AR-3454,"BIC Highlighters, Water Color",Office Supplies,Art,Critical,52,4,Second Class
OFF-ST-4080,"Eldon Lockers, Single Width",Office Supplies,Storage,High,63,1,Standard Class
FUR-CH-4396,Global Comet Stacking Arm Chair,Furniture,Chairs,Medium,10,3,Standard Class
TEC-AC-5225,"Memorex Router, Programmable",Technology,Accessories,Medium,40,2,Standard Class
OFF-SU-4989,"Kleencut Shears, Easy Grip",Office Supplies,Supplies,High,26,2,First Class
TEC-AC-5222,"Memorex Numeric Keypad, USB",Technology,Accessories,Medium,50,4,Standard Class
FUR-CH-4561,"Harbour Creations Swivel Stool, Adjustable",Furniture,Chairs,Medium,89,3,Standard Class
OFF-ST-6252,"Tenex Folders, Wire Frame",Office Supplies,Storage,Medium,54,13,Standard Class
TEC-PH-4894,Jabra SPEAK 410,Technology,Phones,Low,19,3,Standard Class
FUR-CH-5796,"SAFCO Rocking Chair, Set of Two",Furniture,Chairs,Low,53,3,Standard Class
OFF-AR-3527,"Boston Canvas, Fluorescent",Office Supplies,Art,High,103,3,Same Day
TEC-AC-3748,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,High,21,3,First Class
FUR-CH-5440,"Office Star Chairmat, Set of Two",Furniture,Chairs,Medium,50,6,Standard Class
FUR-FU-4103,"Eldon Stacking Tray, Durable",Furniture,Furnishings,High,30,8,First Class
TEC-CO-4570,"Hewlett Copy Machine, Laser",Technology,Copiers,Medium,51,1,Standard Class
FUR-CH-4558,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,Medium,53,5,Second Class
OFF-AR-3468,"BIC Sketch Pad, Blue",Office Supplies,Art,High,56,3,Standard Class
OFF-ST-6296,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,Medium,12,7,Second Class
FUR-CH-5455,"Office Star Swivel Stool, Black",Furniture,Chairs,High,34,1,Standard Class
TEC-MA-4191,"Epson Calculator, White",Technology,Machines,Medium,7,4,Standard Class
TEC-PH-5815,"Samsung Audio Dock, with Caller ID",Technology,Phones,Medium,51,2,Standard Class
TEC-PH-5265,"Motorola Signal Booster, VoIP",Technology,Phones,Medium,43,1,Standard Class
OFF-AP-4971,"KitchenAid Toaster, White",Office Supplies,Appliances,Critical,29,2,Second Class
TEC-AC-3393,"Belkin Mouse, Erganomic",Technology,Accessories,High,57,4,First Class
OFF-ST-6263,"Tenex Lockers, Single Width",Office Supplies,Storage,Medium,85,3,Standard Class
FUR-BO-3634,"Bush Floating Shelf Set, Metal",Furniture,Bookcases,Low,48,2,Standard Class
OFF-PA-5891,"SanDisk Parchment Paper, Multicolor",Office Supplies,Paper,High,51,8,Second Class
FUR-FU-6236,"Tenex Clock, Black",Furniture,Furnishings,Medium,39,6,Standard Class
OFF-PA-6489,Xerox 1935,Office Supplies,Paper,High,21,3,Second Class
OFF-AR-3453,"BIC Highlighters, Fluorescent",Office Supplies,Art,High,62,5,First Class
OFF-PA-4462,"Green Bar Cards & Envelopes, Multicolor",Office Supplies,Paper,Medium,67,5,Second Class
FUR-CH-4520,"Harbour Creations Bag Chairs, Red",Furniture,Chairs,Medium,47,6,Standard Class
OFF-SU-6181,"Stiletto Trimmer, High Speed",Office Supplies,Supplies,Low,30,2,Standard Class
FUR-TA-4614,Hon 2111 Invitation Series Corner Table,Furniture,Tables,Medium,18,3,Standard Class
OFF-AR-6106,"Stanley Canvas, Easy-Erase",Office Supplies,Art,Medium,65,5,Second Class
TEC-MA-6138,"StarTech Card Printer, White",Technology,Machines,High,67,4,Standard Class
OFF-PA-3993,"Eaton Computer Printout Paper, Recycled",Office Supplies,Paper,High,40,6,Standard Class
TEC-PH-5846,"Samsung Speaker Phone, with Caller ID",Technology,Phones,Medium,51,3,Standard Class
OFF-AP-4954,"KitchenAid Coffee Grinder, Silver",Office Supplies,Appliances,Medium,12,4,Standard Class
FUR-BO-3648,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases,Medium,49,3,Standard Class
OFF-ST-4285,"Fellowes Shelving, Wire Frame",Office Supplies,Storage,Medium,67,4,Standard Class
OFF-EN-4926,"Jiffy Peel and Seal, with clear poly window",Office Supplies,Envelopes,Critical,35,5,Same Day
TEC-CO-3594,"Brother Fax and Copier, Laser",Technology,Copiers,Medium,37,2,Same Day
TEC-PH-5125,Logitech Mobile Speakerphone P710e -Â speaker phone,Technology,Phones,Medium,12,3,Second Class
OFF-BI-6345,Vinyl Sectional Post Binders,Office Supplies,Binders,Low,26,3,Standard Class
OFF-EN-4921,"Jiffy Manila Envelope, with clear poly window",Office Supplies,Envelopes,Critical,48,7,Second Class
TEC-MA-5547,"Panasonic Inkjet, Red",Technology,Machines,Medium,36,2,Standard Class
OFF-ST-6281,"Tenex Trays, Blue",Office Supplies,Storage,High,64,4,First Class
OFF-AR-5903,"Sanford Canvas, Easy-Erase",Office Supplies,Art,Medium,62,5,Standard Class
OFF-AR-3527,"Boston Canvas, Fluorescent",Office Supplies,Art,Medium,103,5,Standard Class
FUR-CH-5434,"Office Star Bag Chairs, Black",Furniture,Chairs,Critical,31,1,First Class
OFF-ST-6248,"Tenex File Cart, Single Width",Office Supplies,Storage,Medium,138,2,Standard Class
OFF-BI-4803,"Ibico 3-Hole Punch, Clear",Office Supplies,Binders,Medium,52,8,Standard Class
TEC-MA-6143,"StarTech Phone, Durable",Technology,Machines,Low,19,4,Standard Class
OFF-AR-3457,"BIC Markers, Easy-Erase",Office Supplies,Art,High,57,3,First Class
FUR-FU-5733,"Rubbermaid Light Bulb, Durable",Furniture,Furnishings,Critical,34,8,First Class
FUR-FU-5726,"Rubbermaid Door Stop, Erganomic",Furniture,Furnishings,Low,20,2,Standard Class
FUR-FU-5728,"Rubbermaid Frame, Duo Pack",Furniture,Furnishings,Medium,83,2,Standard Class
TEC-CO-3607,"Brother Personal Copier, Laser",Technology,Copiers,High,45,3,Second Class
OFF-ST-4283,"Fellowes Shelving, Industrial",Office Supplies,Storage,Critical,47,2,Second Class
FUR-BO-3625,"Bush Classic Bookcase, Mobile",Furniture,Bookcases,High,43,1,Standard Class
FUR-CH-4524,"Harbour Creations Chairmat, Red",Furniture,Chairs,Medium,79,5,Standard Class
FUR-BO-3634,"Bush Floating Shelf Set, Metal",Furniture,Bookcases,Medium,48,2,First Class
TEC-CO-4770,"HP Fax and Copier, Digital",Technology,Copiers,High,33,1,Standard Class
OFF-ST-5706,"Rogers Shelving, Industrial",Office Supplies,Storage,High,42,3,Second Class
TEC-PH-5355,"Nokia Smart Phone, Full Size",Technology,Phones,Medium,143,1,Standard Class
OFF-EN-3662,"Cameo Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,Medium,49,5,Standard Class
FUR-BO-5960,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases,Medium,42,4,Standard Class
FUR-CH-4403,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,Medium,13,3,Standard Class
TEC-CO-3600,"Brother Ink, Digital",Technology,Copiers,Medium,28,2,Standard Class
TEC-CO-6012,"Sharp Wireless Fax, Laser",Technology,Copiers,Medium,55,2,Standard Class
OFF-ST-4283,"Fellowes Shelving, Industrial",Office Supplies,Storage,Medium,47,3,Standard Class
OFF-SU-2968,"Acme Box Cutter, Steel",Office Supplies,Supplies,Critical,18,3,Second Class
OFF-BI-2913,"Acco Hole Reinforcements, Durable",Office Supplies,Binders,High,59,9,First Class
OFF-SU-6163,"Stiletto Box Cutter, Steel",Office Supplies,Supplies,Medium,44,6,Standard Class
FUR-CH-5397,"Novimex Rocking Chair, Set of Two",Furniture,Chairs,Medium,59,3,First Class
OFF-PA-4462,"Green Bar Cards & Envelopes, Multicolor",Office Supplies,Paper,High,67,6,Standard Class
OFF-ST-3745,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,Medium,11,2,Standard Class
OFF-AR-3553,"Boston Sketch Pad, Easy-Erase",Office Supplies,Art,Medium,62,5,Standard Class
TEC-AC-5185,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,Medium,24,6,Second Class
OFF-FA-6207,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,Critical,66,8,First Class
OFF-SU-4994,"Kleencut Trimmer, High Speed",Office Supplies,Supplies,Medium,39,4,Second Class
TEC-CO-5997,"Sharp Fax Machine, Color",Technology,Copiers,Medium,54,1,First Class
OFF-ST-4283,"Fellowes Shelving, Industrial",Office Supplies,Storage,Medium,47,7,Standard Class
TEC-PH-3141,"Apple Office Telephone, VoIP",Technology,Phones,Medium,68,12,Standard Class
TEC-MA-5578,"Panasonic Receipt Printer, Wireless",Technology,Machines,Medium,27,3,Standard Class
OFF-BI-4806,"Ibico 3-Hole Punch, Recycled",Office Supplies,Binders,Medium,87,9,Standard Class
TEC-MA-5493,"Okidata Calculator, Durable",Technology,Machines,Medium,27,7,Standard Class
TEC-MA-5511,"Okidata Printer, Red",Technology,Machines,High,20,1,First Class
OFF-AR-3476,"Binney & Smith Canvas, Easy-Erase",Office Supplies,Art,High,35,2,Standard Class
OFF-AR-4237,Faber Castell Col-Erase Pencils,Office Supplies,Art,High,5,1,Second Class
OFF-SU-6177,"Stiletto Shears, High Speed",Office Supplies,Supplies,Medium,52,4,Standard Class
OFF-FA-2949,"Accos Push Pins, Bulk Pack",Office Supplies,Fasteners,High,22,7,First Class
FUR-FU-5479,OIC Stacking Trays,Furniture,Furnishings,Medium,18,6,Standard Class
TEC-CO-5999,"Sharp Fax Machine, High-Speed",Technology,Copiers,Medium,58,1,Second Class
FUR-BO-5961,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,Medium,76,3,Standard Class
FUR-CH-4560,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs,High,72,1,First Class
FUR-FU-3030,"Advantus Door Stop, Erganomic",Furniture,Furnishings,High,47,3,Standard Class
FUR-FU-6238,"Tenex Clock, Durable",Furniture,Furnishings,Medium,59,7,Second Class
OFF-AR-3540,"Boston Markers, Water Color",Office Supplies,Art,Medium,24,8,Second Class
OFF-FA-5477,"OIC Rubber Bands, Bulk Pack",Office Supplies,Fasteners,High,54,8,Second Class
TEC-CO-6009,"Sharp Wireless Fax, Color",Technology,Copiers,Medium,61,1,Standard Class
OFF-SU-2995,"Acme Shears, Serrated",Office Supplies,Supplies,High,23,3,Standard Class
OFF-ST-4253,"Fellowes Box, Wire Frame",Office Supplies,Storage,Medium,58,5,Same Day
TEC-AC-5600,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,Medium,30,3,Standard Class
OFF-AP-3581,"Breville Stove, White",Office Supplies,Appliances,Medium,11,1,Standard Class
OFF-BI-4816,"Ibico Binding Machine, Durable",Office Supplies,Binders,Medium,64,3,First Class
OFF-BI-3713,"Cardinal 3-Hole Punch, Durable",Office Supplies,Binders,Medium,83,6,Standard Class
OFF-SU-2994,"Acme Shears, High Speed",Office Supplies,Supplies,Medium,47,4,Standard Class
OFF-LA-3323,"Avery Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,Critical,34,4,First Class
OFF-ST-4284,"Fellowes Shelving, Single Width",Office Supplies,Storage,Critical,65,1,Second Class
FUR-BO-5763,"Safco Classic Bookcase, Traditional",Furniture,Bookcases,Medium,73,1,Standard Class
FUR-CH-5449,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,Medium,82,2,Standard Class
OFF-BI-2902,"Acco Binding Machine, Recycled",Office Supplies,Binders,Medium,53,6,Standard Class
TEC-CO-6012,"Sharp Wireless Fax, Laser",Technology,Copiers,High,55,2,Standard Class
TEC-MA-4196,"Epson Card Printer, Wireless",Technology,Machines,Medium,50,7,Second Class
OFF-SU-2977,"Acme Letter Opener, Easy Grip",Office Supplies,Supplies,Medium,34,9,Standard Class
FUR-BO-3902,"Dania Library with Doors, Mobile",Furniture,Bookcases,High,50,5,Standard Class
OFF-ST-5702,"Rogers Lockers, Single Width",Office Supplies,Storage,Medium,98,1,Standard Class
TEC-CO-4582,"Hewlett Ink, Laser",Technology,Copiers,Medium,44,1,Standard Class
TEC-MA-5575,"Panasonic Receipt Printer, Durable",Technology,Machines,High,38,2,Standard Class
TEC-PH-5337,"Nokia Audio Dock, VoIP",Technology,Phones,Medium,63,4,Standard Class
FUR-CH-4558,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,Medium,53,2,Standard Class
TEC-CO-3606,"Brother Personal Copier, High-Speed",Technology,Copiers,High,55,2,Standard Class
TEC-AC-3387,"Belkin Keyboard, USB",Technology,Accessories,Medium,31,4,Second Class
OFF-ST-4055,"Eldon File Cart, Blue",Office Supplies,Storage,Critical,52,1,First Class
TEC-CO-6008,"Sharp Personal Copier, Laser",Technology,Copiers,High,53,3,Same Day
OFF-LA-5402,"Novimex Shipping Labels, 5000 Label Set",Office Supplies,Labels,Medium,40,11,Second Class
TEC-MA-5500,"Okidata Card Printer, Wireless",Technology,Machines,Medium,21,4,Same Day
TEC-MA-5018,"Konica Receipt Printer, Durable",Technology,Machines,Medium,39,2,Standard Class
TEC-PH-3163,AT&T 17929 Lendline Telephone,Technology,Phones,Critical,32,1,Same Day
FUR-TA-4692,"Hon Round Table, with Bottom Storage",Furniture,Tables,Medium,15,3,Second Class
OFF-AR-5912,"Sanford Highlighters, Fluorescent",Office Supplies,Art,Medium,40,9,Second Class
TEC-PH-3139,"Apple Office Telephone, Cordless",Technology,Phones,Medium,46,5,Standard Class
OFF-ST-6264,"Tenex Lockers, Wire Frame",Office Supplies,Storage,High,97,1,Second Class
OFF-ST-5789,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,Medium,16,2,Standard Class
TEC-PH-5341,"Nokia Headset, VoIP",Technology,Phones,High,46,1,First Class
OFF-AR-5921,"Sanford Pencil Sharpener, Easy-Erase",Office Supplies,Art,High,107,6,Standard Class
FUR-BO-4856,"Ikea Floating Shelf Set, Metal",Furniture,Bookcases,Medium,29,2,Standard Class
OFF-ST-6068,"Smead Trays, Wire Frame",Office Supplies,Storage,Medium,34,2,First Class
OFF-PA-4474,"Green Bar Message Books, 8.5 x 11",Office Supplies,Paper,High,35,5,Same Day
OFF-SU-3001,"Acme Trimmer, Easy Grip",Office Supplies,Supplies,Medium,24,5,Second Class
TEC-CO-4589,"Hewlett Personal Copier, Laser",Technology,Copiers,Medium,45,4,Standard Class
TEC-PH-3793,"Cisco Headset, with Caller ID",Technology,Phones,Medium,50,2,Standard Class
OFF-FA-3057,"Advantus Push Pins, Metal",Office Supplies,Fasteners,Medium,23,10,First Class
FUR-CH-5437,"Office Star Chairmat, Adjustable",Furniture,Chairs,Medium,55,3,Standard Class
OFF-AP-3860,"Cuisinart Coffee Grinder, Black",Office Supplies,Appliances,Medium,29,8,Standard Class
OFF-ST-3962,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,Medium,9,5,Standard Class
TEC-CO-3695,"Canon Ink, Digital",Technology,Copiers,Medium,60,4,Standard Class
FUR-CH-4524,"Harbour Creations Chairmat, Red",Furniture,Chairs,Low,79,2,Standard Class
FUR-CH-4523,"Harbour Creations Chairmat, Black",Furniture,Chairs,Medium,117,2,Second Class
FUR-BO-3886,"Dania 3-Shelf Cabinet, Mobile",Furniture,Bookcases,Medium,50,2,Standard Class
OFF-SU-4320,"Fiskars Shears, High Speed",Office Supplies,Supplies,High,45,3,First Class
OFF-ST-4268,"Fellowes Lockers, Single Width",Office Supplies,Storage,Medium,114,2,Standard Class
OFF-BI-4806,"Ibico 3-Hole Punch, Recycled",Office Supplies,Binders,Medium,87,8,Second Class
FUR-CH-4409,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,Critical,18,5,First Class
OFF-ST-4258,"Fellowes File Cart, Industrial",Office Supplies,Storage,High,83,1,Second Class
OFF-AR-3538,"Boston Markers, Easy-Erase",Office Supplies,Art,High,40,4,Standard Class
TEC-PH-3142,"Apple Office Telephone, with Caller ID",Technology,Phones,Medium,42,5,Standard Class
FUR-CH-5415,Novimex Turbo Task Chair,Furniture,Chairs,Medium,19,2,Standard Class
TEC-MA-5549,"Panasonic Inkjet, Wireless",Technology,Machines,High,15,1,Standard Class
OFF-ST-6281,"Tenex Trays, Blue",Office Supplies,Storage,High,64,2,Second Class
OFF-ST-6033,"Smead File Cart, Single Width",Office Supplies,Storage,Medium,183,2,Standard Class
OFF-ST-6048,"Smead Lockers, Single Width",Office Supplies,Storage,Medium,93,2,Standard Class
TEC-MA-5014,"Konica Printer, Durable",Technology,Machines,Medium,23,1,First Class
OFF-ST-4258,"Fellowes File Cart, Industrial",Office Supplies,Storage,Medium,83,3,Standard Class
FUR-CH-4562,"Harbour Creations Swivel Stool, Black",Furniture,Chairs,Medium,76,3,Standard Class
FUR-CH-4408,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,High,11,5,Second Class
OFF-ST-6046,"Smead Lockers, Blue",Office Supplies,Storage,High,138,6,Standard Class
FUR-TA-4707,"Hon Training Table, Rectangular",Furniture,Tables,Low,5,2,Standard Class
OFF-EN-3102,"Ames Mailers, Set of 50",Office Supplies,Envelopes,High,23,5,Standard Class
TEC-PH-3787,"Cisco Audio Dock, with Caller ID",Technology,Phones,High,48,1,Standard Class
TEC-PH-5259,"Motorola Office Telephone, Cordless",Technology,Phones,High,29,3,Standard Class
TEC-AC-3385,"Belkin Keyboard, Erganomic",Technology,Accessories,Critical,46,1,First Class
TEC-AC-5117,"Logitech Keyboard, Programmable",Technology,Accessories,Medium,39,4,Standard Class
OFF-AP-4722,"Hoover Coffee Grinder, Black",Office Supplies,Appliances,High,20,2,Standard Class
OFF-BI-3717,"Cardinal Binder Covers, Durable",Office Supplies,Binders,High,32,7,Second Class
OFF-ST-6251,"Tenex Folders, Single Width",Office Supplies,Storage,High,70,4,First Class
OFF-PA-5885,"SanDisk Note Cards, Multicolor",Office Supplies,Paper,Medium,48,7,Standard Class
FUR-CH-5429,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,Medium,20,3,Second Class
FUR-FU-3919,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,Medium,14,3,Standard Class
OFF-PA-6444,Xerox 1894,Office Supplies,Paper,Medium,9,7,First Class
FUR-TA-3338,"Barricks Coffee Table, Rectangular",Furniture,Tables,Medium,18,3,Standard Class
OFF-BI-3725,"Cardinal Binding Machine, Durable",Office Supplies,Binders,Medium,58,3,First Class
TEC-PH-3140,"Apple Office Telephone, Full Size",Technology,Phones,Medium,46,2,First Class
TEC-CO-4573,"Hewlett Fax and Copier, High-Speed",Technology,Copiers,High,51,5,Standard Class
FUR-CH-4531,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,Medium,99,3,Standard Class
TEC-MA-6150,"StarTech Printer, Wireless",Technology,Machines,Medium,24,2,Standard Class
OFF-AP-3876,"Cuisinart Toaster, Black",Office Supplies,Appliances,High,3,3,Second Class
TEC-AC-5896,"SanDisk Router, Programmable",Technology,Accessories,High,42,3,Standard Class
OFF-SU-2995,"Acme Shears, Serrated",Office Supplies,Supplies,High,23,4,Same Day
TEC-PH-5260,"Motorola Office Telephone, Full Size",Technology,Phones,Medium,47,4,Standard Class
FUR-TA-4634,"Hon Coffee Table, Adjustable Height",Furniture,Tables,Medium,11,4,Standard Class
OFF-ST-6262,"Tenex Lockers, Industrial",Office Supplies,Storage,Medium,67,2,Standard Class
TEC-AC-4153,"Enermax Flash Drive, Programmable",Technology,Accessories,High,29,4,Second Class
OFF-ST-4258,"Fellowes File Cart, Industrial",Office Supplies,Storage,Medium,83,4,Standard Class
TEC-PH-5604,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",Technology,Phones,Medium,13,7,Second Class
TEC-PH-5812,"Samsung Audio Dock, Cordless",Technology,Phones,High,68,1,Second Class
FUR-TA-3754,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,Medium,15,3,Standard Class
OFF-AR-5911,"Sanford Highlighters, Easy-Erase",Office Supplies,Art,High,45,6,Second Class
FUR-CH-4703,"Hon Swivel Stool, Red",Furniture,Chairs,Medium,46,4,Second Class
OFF-BI-6385,"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders,High,68,4,First Class
TEC-AC-5218,"Memorex Mouse, Programmable",Technology,Accessories,High,15,3,First Class
OFF-ST-6263,"Tenex Lockers, Single Width",Office Supplies,Storage,Medium,85,1,Second Class
TEC-PH-5844,"Samsung Speaker Phone, Full Size",Technology,Phones,Medium,60,2,Standard Class
FUR-CH-5413,"Novimex Swivel Stool, Red",Furniture,Chairs,Medium,63,3,Standard Class
TEC-CO-6001,"Sharp Ink, Color",Technology,Copiers,Medium,26,3,Standard Class
OFF-EN-4443,"GlobeWeis Mailers, Recycled",Office Supplies,Envelopes,High,31,8,First Class
OFF-AR-6107,"Stanley Canvas, Fluorescent",Office Supplies,Art,Medium,66,4,Standard Class
OFF-AR-3449,"BIC Canvas, Fluorescent",Office Supplies,Art,Medium,81,6,Second Class
